Datetime,Search,Article_Count,Stock_value,Pos_Words,Neg_Words,YouTube_Vids,YT_Pos_Words,YT_Neg_Words
2022-02-16 10:34:49.154176,disney,38,154.60000610351562,2,0,20,0,0
2022-02-16 10:40:38.732769,disney,38,154.85000610351562,2,0,20,0,0
2022-02-16 10:46:25.701554,disney,37,154.91000366210938,2,1,20,0,0
2022-02-16 10:52:15.334560,disney,38,155.0749969482422,3,2,20,0,0
2022-02-16 10:58:03.073966,disney,32,155.07000732421875,1,2,20,0,0
2022-02-16 11:03:46.692193,disney,46,155.05999755859375,2,3,20,0,0
2022-02-16 11:09:34.907397,disney,41,155.14999389648438,3,3,20,0,0
2022-02-16 11:15:21.635022,disney,40,155.05999755859375,3,3,20,0,0
2022-02-16 11:21:10.661477,disney,42,155.3300018310547,3,2,20,0,0
2022-02-16 11:26:57.509796,disney,42,155.33999633789062,3,3,20,0,0
2022-02-16 11:32:46.950897,disney,35,155.1479949951172,2,3,20,0,0
2022-02-16 11:38:33.947783,disney,31,155.20559692382812,3,1,20,0,0
2022-02-16 11:44:21.876464,disney,29,155.08999633789062,2,0,20,0,0
2022-02-16 11:50:10.759734,disney,33,155.27499389648438,1,0,20,0,0
2022-02-16 11:55:56.293837,disney,30,155.36000061035156,2,1,20,0,0
2022-02-16 12:01:40.844139,disney,34,155.49000549316406,2,3,20,0,0
2022-02-16 12:07:29.968538,disney,39,155.6300048828125,2,2,20,0,1
2022-02-16 12:13:17.427537,disney,32,155.35000610351562,1,2,20,0,1
2022-02-16 12:19:06.241746,disney,35,155.5,3,2,20,0,1
2022-02-16 12:24:54.464615,disney,28,155.72999572753906,4,2,20,0,1
2022-02-16 12:30:40.276448,disney,24,156.05999755859375,2,2,20,0,1
2022-02-16 12:36:27.718158,disney,23,155.8300018310547,4,1,20,0,1
2022-02-16 12:42:18.186675,disney,26,155.57000732421875,4,2,20,0,1
2022-02-16 12:48:06.335981,disney,22,155.6699981689453,3,2,20,0,1
2022-02-16 12:53:51.935438,disney,21,155.60800170898438,3,1,20,0,1
2022-02-16 12:59:40.510151,disney,24,155.9499969482422,4,2,20,0,2
2022-02-16 13:05:28.251529,disney,22,156.24330139160156,3,2,20,0,1
2022-02-16 13:11:14.719313,disney,24,156.30999755859375,3,2,20,0,1
2022-02-16 13:17:01.311045,disney,26,156.43389892578125,2,2,20,0,1
2022-02-16 13:22:52.129147,disney,26,156.43099975585938,3,2,20,0,1
2022-02-16 13:28:40.490911,disney,28,156.22500610351562,3,2,20,0,1
2022-02-16 13:34:32.464638,disney,27,156.1300048828125,2,1,20,0,1
2022-02-16 13:40:22.089926,disney,27,156.52999877929688,2,2,20,0,1
2022-02-16 13:46:15.168160,disney,29,156.4600067138672,2,2,20,0,1
2022-02-16 13:52:04.693340,disney,29,156.5800018310547,1,2,20,0,1
2022-02-16 13:57:52.226639,disney,26,156.36500549316406,3,1,20,0,0
2022-02-16 14:03:39.366514,disney,29,156.35000610351562,6,1,20,0,0
2022-02-16 14:09:27.412318,disney,28,156.35000610351562,6,1,20,0,0
2022-02-16 14:15:16.316559,disney,30,156.35000610351562,5,1,20,0,1
2022-02-16 14:21:04.281509,disney,29,156.35000610351562,4,0,20,0,0
2022-02-16 14:26:53.239685,disney,26,156.35000610351562,4,0,20,1,0
2022-02-16 14:32:44.338166,disney,25,156.35000610351562,3,0,20,1,0
2022-02-16 14:38:32.193135,disney,24,156.35000610351562,3,0,20,0,0
2022-02-16 14:44:20.809218,disney,23,156.35000610351562,3,1,20,0,0
2022-02-16 14:50:08.934378,disney,25,156.35000610351562,3,1,20,0,0
2022-02-16 14:56:02.265042,disney,23,156.35000610351562,2,1,20,0,0
2022-02-16 15:01:53.653155,disney,28,156.35000610351562,3,1,20,0,0
2022-02-16 15:07:45.091445,disney,30,156.35000610351562,3,2,20,1,0
2022-02-16 15:13:32.106948,disney,31,156.35000610351562,5,1,20,1,0
2022-02-16 15:19:19.730687,disney,28,156.35000610351562,5,1,20,1,0
2022-02-16 15:25:06.446869,disney,31,156.35000610351562,5,1,20,0,0
2022-02-16 15:30:56.174196,disney,26,156.35000610351562,3,1,20,0,0
2022-02-16 15:36:44.698753,disney,24,156.35000610351562,3,0,20,1,0
2022-02-16 15:42:34.957307,disney,26,156.35000610351562,4,0,20,0,0
2022-02-16 15:48:23.393170,disney,21,156.35000610351562,2,1,20,0,0
2022-02-16 15:54:11.133947,disney,21,156.35000610351562,4,0,20,0,0
2022-02-16 15:59:59.574767,disney,21,156.35000610351562,5,0,20,0,0
2022-02-16 16:05:48.311872,disney,26,156.35000610351562,6,0,20,0,0
2022-02-16 16:11:37.332678,disney,19,156.35000610351562,4,0,20,0,0
2022-02-16 16:17:27.854085,disney,19,156.35000610351562,3,0,20,0,0
2022-02-16 16:23:16.061470,disney,20,156.35000610351562,2,1,20,0,1
2022-02-16 16:29:04.228613,disney,17,156.35000610351562,2,1,20,0,1
2022-02-16 16:34:49.887999,disney,17,156.35000610351562,1,1,20,0,1
2022-02-16 16:40:39.661282,disney,16,156.35000610351562,0,1,20,0,0
2022-02-16 16:46:27.939196,disney,17,156.35000610351562,0,1,20,0,0
2022-02-16 16:52:15.294532,disney,16,156.35000610351562,0,1,20,0,0
2022-02-16 16:58:11.741489,disney,16,156.35000610351562,0,1,20,0,0
2022-02-16 17:04:03.461368,disney,17,156.35000610351562,4,2,20,0,0
2022-02-16 17:09:52.642554,disney,18,156.35000610351562,4,2,20,0,0
2022-02-16 17:15:38.905158,disney,17,156.35000610351562,3,3,20,0,0
2022-02-16 17:21:24.188525,disney,18,156.35000610351562,3,2,20,0,0
2022-02-16 17:27:10.309948,disney,19,156.35000610351562,4,2,20,0,0
2022-02-16 17:33:01.684321,disney,19,156.35000610351562,4,2,20,0,0
2022-02-16 17:38:50.991275,disney,18,156.35000610351562,4,2,20,0,0
2022-02-16 17:44:38.951288,disney,18,156.35000610351562,5,2,20,0,0
2022-02-16 17:50:26.512954,disney,18,156.35000610351562,5,1,20,0,0
2022-02-16 17:56:14.191304,disney,18,156.35000610351562,6,2,20,0,0
2022-02-16 18:02:04.325675,disney,24,156.35000610351562,4,1,20,0,0
2022-02-16 18:07:55.931603,disney,23,156.35000610351562,4,1,20,0,0
2022-02-16 18:13:44.655056,disney,20,156.35000610351562,4,1,20,0,0
2022-02-16 18:19:31.071836,disney,23,156.35000610351562,4,1,20,0,0
2022-02-16 18:25:17.708026,disney,19,156.35000610351562,3,1,20,0,0
2022-02-16 18:31:07.339871,disney,17,156.35000610351562,2,1,20,0,0
2022-02-16 18:36:56.030342,disney,18,156.35000610351562,2,1,20,0,0
2022-02-16 18:42:44.186819,disney,14,156.35000610351562,2,0,20,0,0
2022-02-16 18:48:31.830447,disney,12,156.35000610351562,2,0,20,0,0
2022-02-16 18:54:18.101207,disney,12,156.35000610351562,2,0,20,0,0
2022-02-16 19:00:06.521314,disney,18,156.35000610351562,2,1,20,0,0
2022-02-16 19:05:54.644170,disney,20,156.35000610351562,2,1,20,0,0
2022-02-16 19:11:42.994877,disney,20,156.35000610351562,3,1,20,0,0
2022-02-16 19:17:37.169153,disney,18,156.35000610351562,3,0,20,0,0
2022-02-16 19:23:25.624900,disney,16,156.35000610351562,2,0,20,0,0
2022-02-16 19:29:16.158251,disney,17,156.35000610351562,2,0,20,0,0
2022-02-16 19:35:03.795162,disney,18,156.35000610351562,2,0,20,0,0
2022-02-16 19:40:52.644448,disney,15,156.35000610351562,3,0,20,1,0
2022-02-16 19:46:39.681342,disney,15,156.35000610351562,3,0,20,1,0
2022-02-16 19:52:26.280484,disney,14,156.35000610351562,3,0,20,1,0
2022-02-16 19:58:15.161613,disney,11,156.35000610351562,1,0,20,0,0
2022-02-16 20:04:05.565565,disney,18,156.35000610351562,1,0,20,0,0
2022-02-16 20:09:56.103643,disney,16,156.35000610351562,2,0,20,0,0
2022-02-16 20:15:43.434148,disney,16,156.35000610351562,2,0,20,0,0
2022-02-16 20:21:30.627341,disney,13,156.35000610351562,1,0,20,0,0
2022-02-16 20:27:18.211662,disney,13,156.35000610351562,1,1,20,0,0
2022-02-16 20:33:07.697397,disney,14,156.35000610351562,2,0,20,0,0
2022-02-16 20:38:53.337548,disney,13,156.35000610351562,1,0,20,0,0
2022-02-16 20:44:39.742940,disney,12,156.35000610351562,1,0,20,0,0
2022-02-16 20:50:25.763515,disney,14,156.35000610351562,1,0,20,0,0
2022-02-16 20:56:12.306047,disney,11,156.35000610351562,1,0,20,0,0
2022-02-16 21:01:56.847180,disney,20,156.35000610351562,2,0,20,0,0
2022-02-16 21:07:46.778357,disney,19,156.35000610351562,1,0,20,0,0
2022-02-16 21:13:35.561836,disney,17,156.35000610351562,1,0,20,0,0
2022-02-16 21:19:21.655403,disney,15,156.35000610351562,1,0,20,0,0
2022-02-16 21:25:07.930179,disney,13,156.35000610351562,1,0,20,0,0
2022-02-16 21:30:54.647578,disney,11,156.35000610351562,0,0,20,0,0
2022-02-16 21:36:42.137244,disney,9,156.35000610351562,0,0,20,0,0
2022-02-16 21:42:29.617948,disney,9,156.35000610351562,1,0,20,0,0
2022-02-16 21:48:19.598501,disney,9,156.35000610351562,0,0,20,0,0
2022-02-16 21:54:10.257803,disney,9,156.35000610351562,0,0,20,0,0
2022-02-16 22:00:10.343472,disney,13,156.35000610351562,1,0,20,0,0
2022-02-16 22:06:09.684448,disney,14,156.35000610351562,1,0,20,0,0
2022-02-16 22:12:11.548116,disney,14,156.35000610351562,1,0,20,0,0
2022-02-16 22:18:15.290979,disney,13,156.35000610351562,1,0,20,0,0
2022-02-16 22:24:15.058152,disney,16,156.35000610351562,1,0,20,0,0
2022-02-16 22:30:16.277078,disney,16,156.35000610351562,1,0,20,0,0
2022-02-16 23:57:45.930259,disney,10,156.35000610351562,0,0,20,0,0
2022-02-17 00:03:34.788796,disney,15,156.35000610351562,2,0,20,0,0
2022-02-17 00:09:22.102191,disney,15,156.35000610351562,2,1,20,0,0
2022-02-17 00:15:08.184078,disney,14,156.35000610351562,2,0,20,0,0
2022-02-17 00:20:53.612092,disney,11,156.35000610351562,3,0,20,0,0
2022-02-17 00:26:39.495586,disney,10,156.35000610351562,2,0,20,0,0
2022-02-17 00:32:27.639998,disney,9,156.35000610351562,2,0,20,0,0
2022-02-17 00:38:13.070717,disney,10,156.35000610351562,2,0,20,0,0
2022-02-17 00:44:00.280574,disney,9,156.35000610351562,2,0,20,0,0
2022-02-17 00:49:48.497431,disney,8,156.35000610351562,2,0,20,0,0
2022-02-17 00:55:33.877052,disney,6,156.35000610351562,2,0,20,0,0
2022-02-17 01:01:18.676084,disney,12,156.35000610351562,3,0,20,0,0
2022-02-17 01:07:06.712539,disney,14,156.35000610351562,4,0,20,0,0
2022-02-17 01:12:55.534645,disney,10,156.35000610351562,2,0,20,0,0
2022-02-17 01:18:46.737329,disney,8,156.35000610351562,1,0,20,1,0
2022-02-17 01:24:31.724760,disney,9,156.35000610351562,0,0,20,1,0
2022-02-17 01:30:18.197152,disney,12,156.35000610351562,0,0,20,0,0
2022-02-17 01:36:07.571885,disney,11,156.35000610351562,0,0,20,0,0
2022-02-17 01:41:56.685678,disney,9,156.35000610351562,0,0,20,1,0
2022-02-17 01:47:43.187530,disney,11,156.35000610351562,1,0,20,1,0
2022-02-17 01:53:31.982925,disney,12,156.35000610351562,1,0,20,1,0
2022-02-17 01:59:18.553777,disney,14,156.35000610351562,1,0,20,1,0
2022-02-17 02:05:05.232621,disney,19,156.35000610351562,5,0,20,0,0
2022-02-17 02:10:51.138090,disney,19,156.35000610351562,6,0,20,0,0
2022-02-17 02:16:36.732536,disney,18,156.35000610351562,6,0,20,0,0
2022-02-17 02:22:21.762592,disney,15,156.35000610351562,4,0,20,0,0
2022-02-17 02:28:08.538685,disney,15,156.35000610351562,4,0,20,0,0
2022-02-17 02:33:58.090917,disney,13,156.35000610351562,2,0,20,0,0
2022-02-17 02:39:44.720958,disney,14,156.35000610351562,2,0,20,0,0
2022-02-17 02:45:28.880669,disney,14,156.35000610351562,2,0,20,0,0
2022-02-17 02:51:14.699330,disney,13,156.35000610351562,1,0,20,0,0
2022-02-17 02:56:58.320643,disney,11,156.35000610351562,1,1,20,0,0
2022-02-17 03:02:43.881198,disney,16,156.35000610351562,1,1,20,0,0
2022-02-17 03:08:34.460028,disney,15,156.35000610351562,1,1,20,0,0
2022-02-17 03:14:20.467464,disney,17,156.35000610351562,2,1,20,0,0
2022-02-17 03:20:06.028311,disney,17,156.35000610351562,2,1,20,0,0
2022-02-17 03:25:52.236446,disney,15,156.35000610351562,1,1,20,0,0
2022-02-17 03:31:38.925023,disney,14,156.35000610351562,1,1,20,0,0
2022-02-17 03:37:25.182090,disney,8,156.35000610351562,1,1,20,0,0
2022-02-17 03:43:13.468513,disney,11,156.35000610351562,2,1,20,0,0
2022-02-17 03:49:02.116192,disney,8,156.35000610351562,1,1,20,0,0
2022-02-17 03:54:48.535096,disney,8,156.35000610351562,1,0,20,0,0
2022-02-17 04:00:35.861664,disney,15,156.35000610351562,1,0,20,0,0
2022-02-17 04:06:22.184646,disney,14,156.35000610351562,1,0,20,0,0
2022-02-17 04:12:12.650412,disney,11,156.35000610351562,1,0,20,0,0
2022-02-17 04:18:00.383980,disney,12,156.35000610351562,1,0,20,0,0
2022-02-17 04:23:49.155919,disney,18,156.35000610351562,1,1,20,0,0
2022-02-17 04:29:34.392472,disney,17,156.35000610351562,1,1,20,0,0
2022-02-17 04:35:20.734676,disney,16,156.35000610351562,0,1,20,0,0
2022-02-17 04:41:11.544678,disney,17,156.35000610351562,0,1,20,0,0
2022-02-17 04:46:56.886775,disney,17,156.35000610351562,0,1,20,0,0
2022-02-17 04:52:43.893966,disney,18,156.35000610351562,2,0,20,0,0
2022-02-17 04:58:30.134944,disney,17,156.35000610351562,2,0,20,0,0
2022-02-17 05:04:19.995529,disney,25,156.35000610351562,2,1,20,0,0
2022-02-17 05:10:07.144317,disney,27,156.35000610351562,2,1,20,0,0
2022-02-17 05:15:55.157349,disney,25,156.35000610351562,2,1,20,0,0
2022-02-17 05:21:40.883822,disney,23,156.35000610351562,1,0,20,0,0
2022-02-17 05:27:28.617995,disney,21,156.35000610351562,3,2,20,1,0
2022-02-17 05:33:17.488945,disney,21,156.35000610351562,4,2,20,0,0
2022-02-17 05:39:06.417773,disney,17,156.35000610351562,4,1,20,0,0
2022-02-17 05:44:53.863299,disney,20,156.35000610351562,4,1,20,0,0
2022-02-17 05:50:42.824361,disney,19,156.35000610351562,3,1,20,0,0
2022-02-17 05:56:29.720958,disney,18,156.35000610351562,3,1,20,0,0
2022-02-17 06:02:16.905633,disney,25,156.35000610351562,2,1,20,0,0
2022-02-17 06:08:06.602457,disney,29,156.35000610351562,1,0,20,0,1
2022-02-17 06:13:56.116078,disney,24,156.35000610351562,1,0,20,0,1
2022-02-17 06:19:44.428273,disney,23,156.35000610351562,1,0,20,0,0
2022-02-17 06:25:32.718797,disney,18,156.35000610351562,1,0,20,0,0
2022-02-17 06:31:20.902934,disney,17,156.35000610351562,0,0,20,0,0
2022-02-17 06:37:11.692765,disney,18,156.35000610351562,0,0,20,0,1
2022-02-17 06:43:00.099750,disney,20,156.35000610351562,0,0,20,0,1
2022-02-17 06:48:50.917498,disney,21,156.35000610351562,0,0,20,0,1
2022-02-17 06:54:37.838874,disney,21,156.35000610351562,0,0,20,0,1
2022-02-17 07:00:24.479284,disney,25,156.35000610351562,2,0,20,0,0
2022-02-17 07:06:12.415654,disney,23,156.35000610351562,3,0,20,0,0
2022-02-17 07:12:04.419181,disney,27,156.35000610351562,6,0,20,0,0
2022-02-17 07:17:54.575471,disney,30,156.35000610351562,6,0,20,0,0
2022-02-17 07:23:42.612057,disney,27,156.35000610351562,5,0,20,0,0
2022-02-17 07:29:32.909043,disney,30,156.35000610351562,6,0,20,0,0
2022-02-17 07:35:22.511152,disney,25,154.29010009765625,6,0,20,0,0
2022-02-17 07:41:15.017359,disney,22,155.11000061035156,4,0,20,0,0
2022-02-17 07:47:01.621537,disney,20,154.92990112304688,4,0,20,0,0
2022-02-17 07:52:47.450288,disney,17,154.39999389648438,4,0,20,1,0
2022-02-17 07:58:35.102955,disney,16,154.14999389648438,4,0,20,1,0
2022-02-17 08:04:23.970742,disney,37,154.33999633789062,3,1,20,0,0
2022-02-17 08:10:13.199841,disney,31,154.38999938964844,2,2,20,0,0
2022-02-17 08:15:59.084646,disney,24,154.41000366210938,2,1,20,0,0
2022-02-17 08:21:46.918594,disney,24,153.88999938964844,2,1,20,0,0
2022-02-17 08:27:33.200456,disney,21,153.64999389648438,2,1,20,0,0
2022-02-17 08:33:19.611544,disney,20,153.88999938964844,2,2,20,0,0
2022-02-17 08:39:10.677948,disney,21,153.89999389648438,2,1,20,0,0
2022-02-17 08:44:56.296213,disney,22,154.10000610351562,3,1,20,1,0
2022-02-17 08:50:44.585836,disney,24,153.6804962158203,5,3,20,0,0
2022-02-17 08:56:31.165486,disney,22,153.85000610351562,5,3,20,0,0
2022-02-17 09:02:19.119407,disney,30,153.9600067138672,4,1,20,0,0
2022-02-17 09:08:05.983366,disney,28,154.11000061035156,4,2,20,0,0
2022-02-17 09:13:57.494514,disney,27,154.2949981689453,4,2,20,0,0
2022-02-17 09:19:44.139204,disney,28,154.44189453125,5,2,20,0,0
2022-02-17 09:25:30.022555,disney,28,154.17999267578125,4,2,20,0,0
2022-02-17 09:31:18.428197,disney,29,154.3000030517578,5,2,20,0,0
2022-02-17 09:37:08.166843,disney,27,154.35000610351562,4,2,20,0,0
2022-02-17 09:42:56.254329,disney,26,154.27000427246094,2,1,20,0,0
2022-02-17 09:48:49.900138,disney,26,154.3699951171875,2,1,20,0,0
2022-02-17 09:54:39.958247,disney,33,154.41639709472656,3,1,20,0,1
2022-02-17 10:00:28.854579,disney,43,154.30999755859375,7,2,20,0,0
2022-02-17 10:06:19.196601,disney,43,154.5,7,1,20,0,1
2022-02-17 10:12:08.083024,disney,42,154.36500549316406,6,1,20,0,1
2022-02-17 10:17:57.290167,disney,43,154.41000366210938,8,1,20,0,1
2022-02-17 10:23:44.098656,disney,40,154.57000732421875,6,1,20,0,1
2022-02-17 10:29:36.221379,disney,41,154.42999267578125,5,1,20,0,1
2022-02-17 10:35:24.454346,disney,43,154.44439697265625,7,2,20,0,1
2022-02-17 10:41:12.162676,disney,36,154.38999938964844,2,2,20,0,1
2022-02-17 10:47:01.243953,disney,30,154.25,4,3,20,0,1
2022-02-17 10:52:49.410397,disney,24,154.11099243164062,4,3,20,0,1
2022-02-17 10:58:40.936905,disney,23,154.25,4,3,20,0,1
2022-02-17 11:04:39.939079,disney,29,154.1199951171875,7,2,20,0,1
2022-02-17 11:10:32.547927,disney,28,153.97999572753906,7,2,20,0,0
2022-02-17 11:16:22.396501,disney,31,153.8000030517578,7,3,20,0,0
2022-02-17 11:22:14.963382,disney,30,153.60000610351562,5,2,20,0,0
2022-02-17 11:28:07.514439,disney,29,153.49000549316406,4,2,20,0,0
2022-02-17 11:33:59.285211,disney,30,153.61500549316406,5,1,20,0,0
2022-02-17 11:39:50.830694,disney,29,153.4499969482422,3,0,20,0,0
2022-02-17 11:45:41.138738,disney,27,153.22999572753906,1,0,20,0,0
2022-02-17 11:51:28.695780,disney,21,153.37249755859375,1,0,20,0,0
2022-02-17 11:57:19.358512,disney,19,153.5500030517578,1,0,20,0,0
2022-02-17 12:03:06.816700,disney,41,153.25,7,2,20,0,0
2022-02-17 12:08:56.310980,disney,36,153.156005859375,5,2,20,1,0
2022-02-17 12:14:46.120340,disney,38,153.0800018310547,4,1,20,1,0
2022-02-17 12:20:38.685729,disney,30,153.19500732421875,4,1,20,1,0
2022-02-17 12:26:27.574967,disney,32,153.0800018310547,7,1,20,1,0
2022-02-17 12:32:15.542418,disney,34,153.11000061035156,7,1,20,0,0
2022-02-17 12:38:04.121938,disney,38,153.0399932861328,7,1,20,2,0
2022-02-17 12:43:52.503965,disney,38,152.99000549316406,9,1,20,3,0
2022-02-17 12:49:42.737351,disney,33,153.08999633789062,10,2,20,3,0
2022-02-17 12:55:32.889534,disney,33,152.9600067138672,11,3,20,3,0
2022-02-17 13:01:22.876598,disney,37,153.05999755859375,8,2,20,0,0
2022-02-17 13:07:12.720438,disney,34,152.99000549316406,8,3,20,2,0
2022-02-17 13:13:02.806672,disney,30,152.83999633789062,6,3,20,2,0
2022-02-17 13:18:49.816530,disney,34,152.7899932861328,5,3,20,2,0
2022-02-17 13:24:40.669130,disney,32,152.85000610351562,4,3,20,2,0
2022-02-17 13:30:29.444011,disney,28,152.85910034179688,3,3,20,0,0
2022-02-17 13:36:14.974807,disney,29,152.9425048828125,3,5,20,0,0
2022-02-17 13:42:01.957325,disney,31,153.08999633789062,3,5,20,0,0
2022-02-17 13:47:47.997504,disney,31,153.19000244140625,4,4,20,0,0
2022-02-17 13:53:34.197734,disney,29,152.67999267578125,3,4,20,0,0
2022-02-17 13:59:26.175976,disney,29,152.8699951171875,3,2,20,0,0
2022-02-17 14:05:12.668405,disney,35,152.91000366210938,7,0,20,0,0
2022-02-17 14:11:03.254190,disney,36,152.91000366210938,8,0,20,0,0
2022-02-17 14:16:51.360701,disney,33,152.91000366210938,6,0,20,0,0
2022-02-17 14:22:46.644307,disney,31,152.9499969482422,7,0,20,0,0
2022-02-17 14:28:48.934758,disney,30,152.9499969482422,7,0,20,0,0
2022-02-17 14:34:53.144210,disney,31,152.9499969482422,8,2,20,0,0
2022-02-17 14:41:01.363191,disney,32,152.9499969482422,9,2,20,0,0
2022-02-17 14:47:05.527339,disney,35,152.9499969482422,9,2,20,0,0
2022-02-17 16:25:16.467080,disney,31,152.9499969482422,4,2,20,0,1
2022-02-17 16:35:21.496824,disney,29,152.9499969482422,4,1,20,0,1
2022-02-17 16:41:15.035788,disney,28,152.9499969482422,3,1,20,0,1
2022-02-17 16:47:06.590219,disney,28,152.9499969482422,3,1,20,0,1
2022-02-17 16:52:56.646335,disney,28,152.9499969482422,3,1,20,0,0
2022-02-17 16:58:48.955183,disney,30,152.9499969482422,3,1,20,0,0
2022-02-17 17:04:48.285442,disney,30,152.9499969482422,0,1,20,0,0
2022-02-17 17:10:39.755131,disney,23,152.9499969482422,0,1,20,0,0
2022-02-17 17:16:32.419279,disney,22,152.9499969482422,0,1,20,0,0
2022-02-17 17:22:20.285000,disney,20,152.9499969482422,0,1,20,0,0
2022-02-17 17:28:09.098326,disney,22,152.9499969482422,0,1,20,0,0
2022-02-17 17:33:58.583384,disney,18,152.9499969482422,0,1,20,0,0
2022-02-17 17:39:48.445954,disney,20,152.9499969482422,0,1,20,0,0
2022-02-17 17:45:38.853461,disney,18,152.9499969482422,1,1,20,0,0
2022-02-17 17:51:28.327995,disney,15,152.9499969482422,1,0,20,0,0
2022-02-17 17:57:15.496752,disney,17,152.9499969482422,1,0,20,2,0
2022-02-17 18:03:01.404986,disney,25,152.9499969482422,2,0,20,1,0
2022-02-17 18:08:50.893415,disney,25,152.9499969482422,2,0,20,1,0
2022-02-17 18:14:40.131681,disney,26,152.9499969482422,1,0,20,2,0
2022-02-17 18:20:31.207079,disney,20,152.9499969482422,2,0,20,2,0
2022-02-17 18:26:20.373950,disney,22,152.9499969482422,5,0,20,2,0
2022-02-17 18:32:09.198516,disney,21,152.9499969482422,4,0,20,2,0
2022-02-17 18:37:58.856308,disney,22,152.9499969482422,4,0,20,2,0
2022-02-17 18:43:48.157912,disney,24,152.9499969482422,5,0,20,2,0
2022-02-17 18:49:36.604746,disney,25,152.9499969482422,5,0,20,2,0
2022-02-17 18:55:24.174362,disney,22,152.9499969482422,5,0,20,2,0
2022-02-17 19:01:14.820256,disney,24,152.9499969482422,5,0,20,3,0
2022-02-17 19:07:05.443379,disney,23,152.9499969482422,5,0,20,1,0
2022-02-17 19:12:54.657561,disney,21,152.9499969482422,3,1,20,1,0
2022-02-17 19:18:44.705599,disney,18,152.9499969482422,2,1,20,1,0
2022-02-17 19:24:33.729579,disney,17,152.9499969482422,2,1,20,1,0
2022-02-17 19:30:24.237087,disney,17,152.9499969482422,2,1,20,1,0
2022-02-17 19:36:12.987823,disney,16,152.9499969482422,2,1,20,1,0
2022-02-17 19:42:03.762996,disney,13,152.9499969482422,2,1,20,1,0
2022-02-17 19:47:51.738382,disney,12,152.9499969482422,2,1,20,1,0
2022-02-17 19:53:39.105628,disney,12,152.9499969482422,3,1,20,1,0
2022-02-17 19:59:43.135306,disney,15,152.9499969482422,3,1,20,1,0
2022-02-17 20:05:35.551832,disney,12,152.9499969482422,1,1,20,1,1
2022-02-17 20:11:25.479293,disney,12,152.9499969482422,1,1,20,1,0
2022-02-17 20:17:13.119342,disney,13,152.9499969482422,1,1,20,1,1
2022-02-17 20:23:01.221145,disney,16,152.9499969482422,1,2,20,0,0
